SMILES,LogS,Temperature_K,Compound_Name,CAS,PubChem_CID,FDA_Approved,Source,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotBonds,NumAromRings,HeavyAtomCount,RingCount,FractionCSP3
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,-4.0862379325721525,318.2,Imperatorin,482-44-0,10212.0,No,10.1016/j.molliq.2011.12.014,270.28400000000005,3.8842000000000025,52.58,0,4,3,3,20,3,0.1875
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,-4.076014488205086,323.2,Imperatorin,482-44-0,10212.0,No,10.1016/j.molliq.2011.12.014,270.28400000000005,3.8842000000000025,52.58,0,4,3,3,20,3,0.1875
CC(C)=CCOc1c2occc2cc2ccc(=O)oc12,-4.006360460610783,328.2,Imperatorin,482-44-0,10212.0,No,10.1016/j.molliq.2011.12.014,270.28400000000005,3.8842000000000025,52.58,0,4,3,3,20,3,0.1875
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,-3.3654155110331896,354.75,Prednisone acetate,125-10-0,91438.0,No,10.1016/j.molliq.2012.05.020,400.4710000000002,2.3366,97.74,1,6,3,0,29,4,0.6521739130434783
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,-3.095450448868493,365.05,Prednisone acetate,125-10-0,91438.0,No,10.1016/j.molliq.2012.05.020,400.4710000000002,2.3366,97.74,1,6,3,0,29,4,0.6521739130434783
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.891288851483715,293.15,Sulfapyridine,144-83-2,5336.0,Yes,10.1016/j.molliq.2012.11.001,249.29500000000004,1.4646,85.08,2,4,3,2,17,2,0.0
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.829581924738742,298.15,Sulfapyridine,144-83-2,5336.0,Yes,10.1016/j.molliq.2012.11.001,249.29500000000004,1.4646,85.08,2,4,3,2,17,2,0.0
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.760861000752964,303.15,Sulfapyridine,144-83-2,5336.0,Yes,10.1016/j.molliq.2012.11.001,249.29500000000004,1.4646,85.08,2,4,3,2,17,2,0.0
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.7110603443020063,308.15,Sulfapyridine,144-83-2,5336.0,Yes,10.1016/j.molliq.2012.11.001,249.29500000000004,1.4646,85.08,2,4,3,2,17,2,0.0
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,-2.648348407008245,313.15,Sulfapyridine,144-83-2,5336.0,Yes,10.1016/j.molliq.2012.11.001,249.29500000000004,1.4646,85.08,2,4,3,2,17,2,0.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,-4.6537727818564605,298.15,Piroxicam,36322-90-4,54676228.0,Yes,10.1016/j.molliq.2012.12.028,331.35300000000007,1.5809999999999995,99.6,2,5,2,2,23,3,0.0666666666666666
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-5.504214429426518,288.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-5.472530917491905,293.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-5.276011980923943,298.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-5.029152815958743,303.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-4.930482420682617,308.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-4.868049648540737,313.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-4.814012022860935,318.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-4.774137069942436,323.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,-4.699716422529825,328.2,Daidzein,486-66-8,5281708.0,No,10.1016/j.molliq.2012.12.035,254.241,2.871200000000001,70.67,2,4,1,3,19,3,0.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,-3.479185915771755,298.0,"2-Butyl-3-benzofuranyl 4-(2-(Diethylamino)ethoxy)-3,5-diiodophenyl Ketone Hydrochloride (Amiodarone HCl)",19774-82-4,441325.0,Yes,10.1016/j.molliq.2013.05.014,681.7800000000002,7.358000000000007,42.68,0,4,11,3,32,3,0.4
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1.Cl,-3.180424726032157,310.0,"2-Butyl-3-benzofuranyl 4-(2-(Diethylamino)ethoxy)-3,5-diiodophenyl Ketone Hydrochloride (Amiodarone HCl)",19774-82-4,441325.0,Yes,10.1016/j.molliq.2013.05.014,681.7800000000002,7.358000000000007,42.68,0,4,11,3,32,3,0.4
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-4.676628588525316,293.15,Sulfadiazine,68-35-9,5215.0,Yes,10.1016/j.molliq.2013.06.011,250.28300000000004,0.8596000000000001,97.97,2,5,3,2,17,2,0.0
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-4.574772043359237,298.15,Sulfadiazine,68-35-9,5215.0,Yes,10.1016/j.molliq.2013.06.011,250.28300000000004,0.8596000000000001,97.97,2,5,3,2,17,2,0.0
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-4.445282589720975,303.15,Sulfadiazine,68-35-9,5215.0,Yes,10.1016/j.molliq.2013.06.011,250.28300000000004,0.8596000000000001,97.97,2,5,3,2,17,2,0.0
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-4.318715144324754,308.15,Sulfadiazine,68-35-9,5215.0,Yes,10.1016/j.molliq.2013.06.011,250.28300000000004,0.8596000000000001,97.97,2,5,3,2,17,2,0.0
Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,-4.202120943242004,313.15,Sulfadiazine,68-35-9,5215.0,Yes,10.1016/j.molliq.2013.06.011,250.28300000000004,0.8596000000000001,97.97,2,5,3,2,17,2,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-1.2516951623593648,293.15,Gallic acid,149-91-7,370.0,No,10.1016/j.molliq.2013.07.015,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-1.1251279707627475,298.15,Gallic acid,149-91-7,370.0,No,10.1016/j.molliq.2013.07.015,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-1.024807002448068,303.15,Gallic acid,149-91-7,370.0,No,10.1016/j.molliq.2013.07.015,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-0.9019704324781684,308.15,Gallic acid,149-91-7,370.0,No,10.1016/j.molliq.2013.07.015,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-0.796856447941823,313.15,Gallic acid,149-91-7,370.0,No,10.1016/j.molliq.2013.07.015,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
O=C(O)c1cc(O)c(O)c(O)c1,-0.6786534962014268,318.15,Gallic acid,149-91-7,370.0,No,10.1016/j.molliq.2013.07.015,170.11999999999998,0.5015999999999998,97.99,4,4,1,1,12,1,0.0
Nc1ccc(Cl)nn1,-2.458473292583013,293.65,6-chloropyridazin-3-amine,5469-69-2,21643.0,No,10.1016/j.molliq.2013.08.013,129.55,0.7122,51.8,1,3,0,1,8,1,0.0
Nc1ccc(Cl)nn1,-2.3758442864476432,296.05,6-chloropyridazin-3-amine,5469-69-2,21643.0,No,10.1016/j.molliq.2013.08.013,129.55,0.7122,51.8,1,3,0,1,8,1,0.0
Nc1ccc(Cl)nn1,-2.1319752349338668,303.05,6-chloropyridazin-3-amine,5469-69-2,21643.0,No,10.1016/j.molliq.2013.08.013,129.55,0.7122,51.8,1,3,0,1,8,1,0.0
Nc1ccc(Cl)nn1,-1.964861152643407,308.65,6-chloropyridazin-3-amine,5469-69-2,21643.0,No,10.1016/j.molliq.2013.08.013,129.55,0.7122,51.8,1,3,0,1,8,1,0.0
Nc1ccc(Cl)nn1,-1.5153529716441134,323.35,6-chloropyridazin-3-amine,5469-69-2,21643.0,No,10.1016/j.molliq.2013.08.013,129.55,0.7122,51.8,1,3,0,1,8,1,0.0
Nc1ccc(Cl)nn1,-1.3881359523313732,328.45,6-chloropyridazin-3-amine,5469-69-2,21643.0,No,10.1016/j.molliq.2013.08.013,129.55,0.7122,51.8,1,3,0,1,8,1,0.0
Nc1ccc(Cl)nn1,-1.2911241276793382,333.15,6-chloropyridazin-3-amine,5469-69-2,21643.0,No,10.1016/j.molliq.2013.08.013,129.55,0.7122,51.8,1,3,0,1,8,1,0.0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-5.581551188894119,293.15,Indomethacin,53-86-1,3715.0,Yes,10.1016/j.molliq.2013.09.013,357.793,3.9273200000000026,68.53,1,3,4,3,25,3,0.1578947368421052
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-5.557947302578022,298.15,Indomethacin,53-86-1,3715.0,Yes,10.1016/j.molliq.2013.09.013,357.793,3.9273200000000026,68.53,1,3,4,3,25,3,0.1578947368421052
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-5.532433024236048,303.15,Indomethacin,53-86-1,3715.0,Yes,10.1016/j.molliq.2013.09.013,357.793,3.9273200000000026,68.53,1,3,4,3,25,3,0.1578947368421052
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-5.511600551608525,308.15,Indomethacin,53-86-1,3715.0,Yes,10.1016/j.molliq.2013.09.013,357.793,3.9273200000000026,68.53,1,3,4,3,25,3,0.1578947368421052
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-5.49187039818606,313.15,Indomethacin,53-86-1,3715.0,Yes,10.1016/j.molliq.2013.09.013,357.793,3.9273200000000026,68.53,1,3,4,3,25,3,0.1578947368421052
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-5.470326219641399,318.15,Indomethacin,53-86-1,3715.0,Yes,10.1016/j.molliq.2013.09.013,357.793,3.9273200000000026,68.53,1,3,4,3,25,3,0.1578947368421052
COc1ccccc1OCC(O)COC(N)=O,-1.3903106657344904,298.15,Methocarbamol,532-03-6,4107.0,Yes,10.1016/j.molliq.2013.10.012,241.24299999999997,0.5302000000000002,91.01,2,5,6,1,17,1,0.3636363636363636
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-5.256917285199315,298.15,Risperidone,106266-06-2,5073.0,Yes,10.1016/j.molliq.2013.11.026,410.4930000000003,3.5904200000000026,64.16,0,5,4,3,30,5,0.5217391304347826
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-5.257527524949104,303.15,Risperidone,106266-06-2,5073.0,Yes,10.1016/j.molliq.2013.11.026,410.4930000000003,3.5904200000000026,64.16,0,5,4,3,30,5,0.5217391304347826
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-4.957204692256849,308.15,Risperidone,106266-06-2,5073.0,Yes,10.1016/j.molliq.2013.11.026,410.4930000000003,3.5904200000000026,64.16,0,5,4,3,30,5,0.5217391304347826
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-4.957996207151582,313.15,Risperidone,106266-06-2,5073.0,Yes,10.1016/j.molliq.2013.11.026,410.4930000000003,3.5904200000000026,64.16,0,5,4,3,30,5,0.5217391304347826
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-4.782785573550339,318.15,Risperidone,106266-06-2,5073.0,Yes,10.1016/j.molliq.2013.11.026,410.4930000000003,3.5904200000000026,64.16,0,5,4,3,30,5,0.5217391304347826
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-4.65879957440854,323.15,Risperidone,106266-06-2,5073.0,Yes,10.1016/j.molliq.2013.11.026,410.4930000000003,3.5904200000000026,64.16,0,5,4,3,30,5,0.5217391304347826
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-4.562923694393063,328.15,Risperidone,106266-06-2,5073.0,Yes,10.1016/j.molliq.2013.11.026,410.4930000000003,3.5904200000000026,64.16,0,5,4,3,30,5,0.5217391304347826
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,-4.484840885619779,333.15,Risperidone,106266-06-2,5073.0,Yes,10.1016/j.molliq.2013.11.026,410.4930000000003,3.5904200000000026,64.16,0,5,4,3,30,5,0.5217391304347826
N#CNC(=N)N,-0.7723120666531681,278.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,-0.6667077299679134,283.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,-0.5323343309362949,288.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,-0.4040353166101607,293.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,-0.3029068842887573,298.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,-0.1966077515985682,303.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,-0.102473787506475,308.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,-0.0166314680398452,313.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,0.0722683926294935,318.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
N#CNC(=N)N,0.1744372107812156,323.15,2-cyanoguanidine,461-58-5,10005.0,No,10.1016/j.molliq.2013.11.029,84.08200000000001,-1.0494500000000002,85.69,3,2,0,0,6,0,0.0
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-3.092558132098605,298.15,Silymarin,65666-07-1,5213.0,No,10.1016/j.molliq.2014.02.039,482.4410000000002,2.3627,155.14,5,10,4,3,35,5,0.24
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-3.0322109904441072,303.15,Silymarin,65666-07-1,5213.0,No,10.1016/j.molliq.2014.02.039,482.4410000000002,2.3627,155.14,5,10,4,3,35,5,0.24
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-2.938870926713889,313.15,Silymarin,65666-07-1,5213.0,No,10.1016/j.molliq.2014.02.039,482.4410000000002,2.3627,155.14,5,10,4,3,35,5,0.24
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-2.856014991614454,323.15,Silymarin,65666-07-1,5213.0,No,10.1016/j.molliq.2014.02.039,482.4410000000002,2.3627,155.14,5,10,4,3,35,5,0.24
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,-2.777257680484132,333.15,Silymarin,65666-07-1,5213.0,No,10.1016/j.molliq.2014.02.039,482.4410000000002,2.3627,155.14,5,10,4,3,35,5,0.24
Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,-3.6305751241841793,298.15,Meloxicam,71125-38-7,54677470.0,Yes,10.1016/j.molliq.2014.06.006,351.4090000000001,1.95092,99.59999999999998,2,6,2,2,23,3,0.1428571428571428
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-4.498005186945687,298.15,Tadalafil,171596-29-5,110635.0,Yes,10.1016/j.molliq.2014.06.010,389.4110000000002,2.2113,74.87,1,4,1,3,29,6,0.2727272727272727
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-4.377285462853437,303.15,Tadalafil,171596-29-5,110635.0,Yes,10.1016/j.molliq.2014.06.010,389.4110000000002,2.2113,74.87,1,4,1,3,29,6,0.2727272727272727
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-4.249634160037221,308.15,Tadalafil,171596-29-5,110635.0,Yes,10.1016/j.molliq.2014.06.010,389.4110000000002,2.2113,74.87,1,4,1,3,29,6,0.2727272727272727
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-4.1319209093546645,313.15,Tadalafil,171596-29-5,110635.0,Yes,10.1016/j.molliq.2014.06.010,389.4110000000002,2.2113,74.87,1,4,1,3,29,6,0.2727272727272727
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-4.016868149856063,318.15,Tadalafil,171596-29-5,110635.0,Yes,10.1016/j.molliq.2014.06.010,389.4110000000002,2.2113,74.87,1,4,1,3,29,6,0.2727272727272727
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-3.9067503188002894,323.15,Tadalafil,171596-29-5,110635.0,Yes,10.1016/j.molliq.2014.06.010,389.4110000000002,2.2113,74.87,1,4,1,3,29,6,0.2727272727272727
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-3.819412943814548,328.15,Tadalafil,171596-29-5,110635.0,Yes,10.1016/j.molliq.2014.06.010,389.4110000000002,2.2113,74.87,1,4,1,3,29,6,0.2727272727272727
CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,-3.725171803188368,333.15,Tadalafil,171596-29-5,110635.0,Yes,10.1016/j.molliq.2014.06.010,389.4110000000002,2.2113,74.87,1,4,1,3,29,6,0.2727272727272727
Cc1ncc([N+](=O)[O-])n1CCO,-1.21111201522193,298.15,Metronidazole,443-48-1,4173.0,Yes,10.1016/j.molliq.2014.11.008,171.15599999999998,0.0920199999999999,81.19,1,4,3,1,12,1,0.5
Cc1ncc([N+](=O)[O-])n1CCO,-1.181463488806181,303.15,Metronidazole,443-48-1,4173.0,Yes,10.1016/j.molliq.2014.11.008,171.15599999999998,0.0920199999999999,81.19,1,4,3,1,12,1,0.5
Cc1ncc([N+](=O)[O-])n1CCO,-1.150468552117106,308.15,Metronidazole,443-48-1,4173.0,Yes,10.1016/j.molliq.2014.11.008,171.15599999999998,0.0920199999999999,81.19,1,4,3,1,12,1,0.5
Cc1ncc([N+](=O)[O-])n1CCO,-1.121710331141573,313.15,Metronidazole,443-48-1,4173.0,Yes,10.1016/j.molliq.2014.11.008,171.15599999999998,0.0920199999999999,81.19,1,4,3,1,12,1,0.5
Cc1ncc([N+](=O)[O-])n1CCO,-1.0919507412279623,318.15,Metronidazole,443-48-1,4173.0,Yes,10.1016/j.molliq.2014.11.008,171.15599999999998,0.0920199999999999,81.19,1,4,3,1,12,1,0.5
Cc1ncc([N+](=O)[O-])n1CCO,-1.058771537355109,323.15,Metronidazole,443-48-1,4173.0,Yes,10.1016/j.molliq.2014.11.008,171.15599999999998,0.0920199999999999,81.19,1,4,3,1,12,1,0.5
Cc1ncc([N+](=O)[O-])n1CCO,-1.0307060656112037,328.15,Metronidazole,443-48-1,4173.0,Yes,10.1016/j.molliq.2014.11.008,171.15599999999998,0.0920199999999999,81.19,1,4,3,1,12,1,0.5
Cc1ncc([N+](=O)[O-])n1CCO,-1.0021298724856125,333.15,Metronidazole,443-48-1,4173.0,Yes,10.1016/j.molliq.2014.11.008,171.15599999999998,0.0920199999999999,81.19,1,4,3,1,12,1,0.5
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-4.462672704476782,283.15,Naringin,10236-47-2,442428.0,No,10.1016/j.molliq.2014.12.039,580.5390000000003,-1.165200000000001,225.06,8,14,6,2,41,5,0.5185185185185185
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-4.402326785624625,288.15,Naringin,10236-47-2,442428.0,No,10.1016/j.molliq.2014.12.039,580.5390000000003,-1.165200000000001,225.06,8,14,6,2,41,5,0.5185185185185185
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-4.266962108635747,293.15,Naringin,10236-47-2,442428.0,No,10.1016/j.molliq.2014.12.039,580.5390000000003,-1.165200000000001,225.06,8,14,6,2,41,5,0.5185185185185185
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-3.799185534390111,298.15,Naringin,10236-47-2,442428.0,No,10.1016/j.molliq.2014.12.039,580.5390000000003,-1.165200000000001,225.06,8,14,6,2,41,5,0.5185185185185185
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-3.468720404848926,303.15,Naringin,10236-47-2,442428.0,No,10.1016/j.molliq.2014.12.039,580.5390000000003,-1.165200000000001,225.06,8,14,6,2,41,5,0.5185185185185185
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-3.2178254794574825,308.15,Naringin,10236-47-2,442428.0,No,10.1016/j.molliq.2014.12.039,580.5390000000003,-1.165200000000001,225.06,8,14,6,2,41,5,0.5185185185185185
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-3.0681278324496346,313.15,Naringin,10236-47-2,442428.0,No,10.1016/j.molliq.2014.12.039,580.5390000000003,-1.165200000000001,225.06,8,14,6,2,41,5,0.5185185185185185
C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,-2.8940159552232294,318.15,Naringin,10236-47-2,442428.0,No,10.1016/j.molliq.2014.12.039,580.5390000000003,-1.165200000000001,225.06,8,14,6,2,41,5,0.5185185185185185
COc1c(NS(=O)(=O)c2ccc(C)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,-4.336319411952326,288.15,2-methoxy-3-(4-methylphenylsulfonamido)-5-(4-morpholinoquinazolin-6-yl)benzamide,,,No,10.1016/j.molliq.2015.01.045,533.6100000000004,3.3501200000000004,136.73999999999998,2,8,7,4,38,5,0.2222222222222222
COc1c(NS(=O)(=O)c2ccc(C)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,-4.18251027700344,293.15,2-methoxy-3-(4-methylphenylsulfonamido)-5-(4-morpholinoquinazolin-6-yl)benzamide,,,No,10.1016/j.molliq.2015.01.045,533.6100000000004,3.3501200000000004,136.73999999999998,2,8,7,4,38,5,0.2222222222222222
COc1c(NS(=O)(=O)c2ccc(C)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,-4.0469996714107,298.15,2-methoxy-3-(4-methylphenylsulfonamido)-5-(4-morpholinoquinazolin-6-yl)benzamide,,,No,10.1016/j.molliq.2015.01.045,533.6100000000004,3.3501200000000004,136.73999999999998,2,8,7,4,38,5,0.2222222222222222
COc1c(NS(=O)(=O)c2ccc(C)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,-3.941304631440076,303.15,2-methoxy-3-(4-methylphenylsulfonamido)-5-(4-morpholinoquinazolin-6-yl)benzamide,,,No,10.1016/j.molliq.2015.01.045,533.6100000000004,3.3501200000000004,136.73999999999998,2,8,7,4,38,5,0.2222222222222222
COc1c(NS(=O)(=O)c2ccc(C)cc2)cc(-c2ccc3ncnc(N4CCOCC4)c3c2)cc1C(N)=O,-3.8551303210099706,308.15,2-methoxy-3-(4-methylphenylsulfonamido)-5-(4-morpholinoquinazolin-6-yl)benzamide,,,No,10.1016/j.molliq.2015.01.045,533.6100000000004,3.3501200000000004,136.73999999999998,2,8,7,4,38,5,0.2222222222222222
